Tanggal,No PO,No SO,Tanggal SPK,Deadline SPK,Nama Vendor (PIC),Kontak,Kategori Produk,Jenis Produk,Nama Produk,Qty,Satuan,Revisi,Tgl Revisi,Jumlah Harga,Sub Total,Metode Pembayaran,Nama Sales,Tanggal.1,Nilai Pembayaran,Tanggal.2,Nilai Pembayaran.1,Tanggal.3,Nilai Pembayaran.2,Tanggal.4,Nilai Pembayaran.3,Tanggal.5,Nilai Pembayaran.4,Tanggal.6,Nilai Pembayaran.5,Tanggal.7,Nilai Pembayaran.6,Tanggal.8,Nilai Pembayaran.7,Tanggal.9,Nilai Pembayaran.8,Tanggal.10,Nilai Pembayaran.9,Tanggal.11,Nilai Pembayaran.10,Tanggal.12,Nilai Pembayaran.11,Jumlah Penyelesaian,Kekurangan Pembayaran,Status Pengiriman,Hutang Vendor,Link Odoo Project - Core Process,Checklist Keuangan,Bulan
2026-05-08,P00109,S00543,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Andesit Bakar 10 x 10 x 10 cm,Andesit Bakar 10 x 10 x 10 cm,4027.0,PCS,,,16913400.0,16913400.0,Transfer ,Syaiful ,13/05/2026,Rp16.913.400,,,,,,,,,,,,,,,,,,,,,,,16913400.0,0.0,Diterima Futake,0.0,https://futakesistem.com/web#id=112462&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-08,P00110,STOCK ,,,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Toples Kaca 4 No. 1,Toples Kaca 4 No. 1,15.0,PCS,,,1500000.0,3535000.0,Transfer ,Stock,14/05/2026,Rp3.535.000,,,,,,,,,,,,,,,,,,,,,,,3535000.0,0.0,Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-08,P00110,STOCK ,,,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Toples Kaca 6 No. 2 ,Toples Kaca 6 No. 2 ,7.0,PCS,,,735000.0,,Transfer ,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-08,P00110,STOCK ,,,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Toples Kaca 6 No. 3,Toples Kaca 6 No. 3,9.0,PCS,,,900000.0,,Transfer ,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-08,P00110,STOCK ,,,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Toples Kaca 6 No. 4,Toples Kaca 6 No. 4,5.0,PCS,,,400000.0,,Transfer ,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-09,P00111,S00553,09/05/2026,25/05/2026,Bapak Antok,62 821-3706-6888,Street Furniture & Landscape,Tempat Sampah Dusun Semilir Semarang,Tempat Sampah Dusun Semilir Semarang,5.0,PCS,,,10000000.0,10000000.0,Transfer ,Swastika,12/05/2026,Rp3.000.000,,,,,,,,,,,,,,,,,,,,,,,3000000.0,7000000.0,Diterima Futake,7000000.0,http://futakesistem.com/mail/view?model=project.task&res_id=111355&access_token=7ab6f485-3ff3-466a-8c5c-6b3223d18626,False,2026-05
2026-05-09,P00112,,,,Futastone,62 823-2220-4090,Street Furniture & Landscape,Guiding Block Ubin 30 x 30,Guiding Block Ubin 30 x 30 Dot ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Diterima Futake,0.0,,False,2026-05
2026-05-11,P00113,STOCK ,,,Bintang Steel (Pak Dandung),62 812-2588-5220,Alat Usaha & Perlengkapan Rumah Tangga,Dandang 25L Berkeran ,Dandang 25L Berkeran ,15.0,PCS,,,2175000.0,2175000.0,Transfer ,Stock ,23/05/2026,Rp2.175.000,,,,,,,,,,,,,,,,,,,,,,,2175000.0,0.0,Diterima Futake,0.0,,False,2026-05
2026-05-11,P00114,S00565,,,Futastone,62 823-2220-4090,Street Furniture & Landscape,Pondasi Tiang PJU Proyek SR,Pondasi Tiang PJU Proyek SR,68.0,UNIT,revisi qty ,15/5/2026,68000000.0,68000000.0,Transfer ,Syaiful ,14/05/2026,Rp10.000.000,20/05/2026,Rp10.000.000,21/05/2026,Rp10.000.000,,,,,,,,,,,,,,,,,,,30000000.0,38000000.0,Belum Diterima Futake,9000000.0,http://futakesistem.com/mail/view?model=project.task&res_id=112488&access_token=6e104c01-199d-421c-87cd-d71a378a9412,False,2026-05
2026-05-11,P00115,INVENTARIS,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Meja Karyawan ,Meja Karyawan Single ,8.0,UNIT,,,0.0,,,Inventaris,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,INVENTARIS,False,2026-05
2026-05-12,P00116,,12/05/2026,06/06/2026,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Kursi Taman Tanpa Sandaran Sekolah Rakyat DIY ,Kursi Taman Tanpa Sandaran Sekolah Rakyat DIY ,15.0,UNIT,revisi qty dan harga,15/5/2026,24000000.0,82170000.0,Transfer ,Syaiful ,13/05/2026,Rp10.000.000,18/05/2026,Rp10.000.000,,,,,,,,,,,,,,,,,,,,,20000000.0,62170000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112182&access_token=d978b63d-3068-41f1-b6fe-7e0bedb7b34d,False,2026-05
2026-05-12,P00116,,12/05/2026,06/06/2026,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Manhole Sekolah Rakyat DIY ,Manhole Sekolah Rakyat DIY ,30.0,UNIT,,,58170000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#id=112438&cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form,False,2026-05
2026-05-12,P00117,,12/05/2026,29/05/2026,Bapak Antok,62 821-3706-6888,Street Furniture & Landscape,Bollard Sekolah Rakyat DIY ,Bollard Sekolah Rakyat DIY ,3.0,PCS,,,3000000.0,3000000.0,Transfer ,Syaiful ,13/05/2026,Rp900.000,,,,,,,,,,,,,,,,,,,,,,,900000.0,2100000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112185&access_token=ebeff511-1584-45ae-b1b8-a4585952c9e6,False,2026-05
2026-05-12,P00118,,12/05/2026,29/05/2026,CV Mandiri Baru,87874843242,Alat Usaha & Perlengkapan Rumah Tangga,Tempat Sampah Fiber 3 in 1 Sekolah Rakyat SR,Tempat Sampah Fiber 3 in 1 Sekolah Rakyat SR,30.0,PCS,,,25500000.0,25500000.0,Transfer ,Syaiful ,13/05/2026,Rp7.650.000,,,,,,,,,,,,,,,,,,,,,,,7650000.0,17850000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112464&access_token=e14df48c-fd3a-49db-a712-50eb4dedc7d9,False,2026-05
2026-05-12,P00119,S00587,12/05/2026,19/05/2026,Bintang Steel (Pak Dandung),81225885220,Alat Usaha & Perlengkapan Rumah Tangga,Dandang 200L ,Dandang 200L ,1.0,PCS,,,1450000.0,1450000.0,Transfer ,Santi,23/05/2026,Rp1.450.000,,,,,,,,,,,,,,,,,,,,,,,1450000.0,0.0,Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112773&access_token=6cf685d3-3cd4-4de5-acc6-72caf85571f9,False,2026-05
2026-05-13,P00120,WORKSHOP ,,,Baja Mulia Perkasa ,62 812-2566-8326,Street Furniture & Landscape,Besi Hollow,Besi Hollow Uk. 6x4,15.0,PCS,,,4575000.0,4575000.0,Transfer ,Stock ,13/05/2026,Rp4.575.000,,,,,,,,,,,,,,,,,,,,,,,4575000.0,0.0,Diterima Futake,0.0,WORKSHOP,False,2026-05
2026-05-13,P00121,STOCK ,,,Pak Yono Toples Kaca ,858-7922-4155,Alat Usaha & Perlengkapan Rumah Tangga,Toples Kaca 6 No. 1,Toples Kaca 6 No. 1,25.0,PCS,,,2750000.0,2750000.0,,Stock ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2750000.0,Diterima Futake,2750000.0,STOCK ,False,2026-05
2026-05-14,P00122,S00596,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Railing Pagar Sekolah Rakyat D.I.Yogyakarta,Railing Pagar Sekolah Rakyat D.I.Yogyakarta,133.0,PLONG ,,,332500000.0,332500000.0,Transfer ,Syaiful ,15/05/2026,Rp10.000.000,05/19/2026,Rp30.000.000,20/5/2026,10.000.000,21/5/2026,10.000.000,,,,,,,,,,,,,,,,,60000000.0,272500000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112184&access_token=f5e95eb9-3c29-4ce7-85e9-2f413a0620bc,False,2026-05
2026-05-14,P00123,S00596,,,Bapak Antok,62 821-3706-6888,Street Furniture & Landscape,Railing Pagar Sekolah Rakyat D.I.Yogyakarta,Railing Pagar Sekolah Rakyat D.I.Yogyakarta,100.0,PLONG ,,,260000000.0,260000000.0,Transfer ,Syaiful ,15/05/2026,Rp10.000.000,05/19/2026,Rp30.000.000,20/5/2026,10.000.000,21/5/2026,10.000.000,,,,,,,,,,,,,,,,,60000000.0,200000000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112184&access_token=f5e95eb9-3c29-4ce7-85e9-2f413a0620bc,False,2026-05
2026-05-14,P00124,S00631,14/05/2026,26/05/2026,Berkah Jaya Fiber ,62 856-0434-1064,Street Furniture & Landscape,Cetakan Roster,Cetakan Roster,2.0,PCS,,,700000.0,700000.0,Transfer ,Fajar,15/05/2026,Rp350.000,23/05/2026,Rp350.000,,,,,,,,,,,,,,,,,,,,,700000.0,0.0,Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112843&access_token=fe27a59e-7f5c-4633-8e61-d85233b45203,False,2026-05
2026-05-14,P00124,S00631,14/05/2026,26/05/2026,Berkah Jaya Fiber ,62 856-0434-1064,Street Furniture & Landscape,Ongkir ,Ongkir ,1.0,UNIT,,,38000.0,38000.0,Transfer ,Fajar,23/05/2026,Rp38.000,,,,,,,,,,,,,,,,,,,,,,,38000.0,0.0,Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112843&access_token=fe27a59e-7f5c-4633-8e61-d85233b45203,False,2026-05
2026-05-14,P00125,S00615,14/05/2026,18/06/2026,Bapak Antok,62 821-3706-6888,Mesin Tepat Guna,Mesin molen stainless 120L (custom),Mesin molen stainless 120L (custom),1.0,UNIT,,,15000000.0,15000000.0,Transfer ,Santi,23/05/2026,Rp4.500.000,,,,,,,,,,,,,,,,,,,,,,,4500000.0,10500000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=12298&access_token=b74637a2-3ac4-4457-b1d6-3758b3ba453c,False,2026-05
2026-05-14,P00126,STOCK ,,,Aneka Teknik (Pak Badrus) ,62 853-2808-5465,Mesin Tepat Guna,Silinder Tes Beton 15x30,Silinder Tes Beton 15x30,20.0,PCS,,,4500000.0,4500000.0,Transfer ,Stock,15/05/2026,Rp1.350.000,05/19/2026,Rp3.150.000,,,,,,,,,,,,,,,,,,,,,4500000.0,0.0,Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-18,P00127,S00644,18/05/2026,26/05/2026,MF Antik,62 812-1506-204,Street Furniture & Landscape,Tiang petunjuk arah cabang 5,Tiang petunjuk arah cabang 5,2.0,UNIT ,,,4000000.0,4000000.0,Transfer ,Fajar,18/05/2026,Rp2.800.000,,,,,,,,,,,,,,,,,,,,,,,2800000.0,1200000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112876&access_token=f897cdf9-2cbb-413e-8a7d-e823360d8da1,False,2026-05
2026-05-18,P00128,,,,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Tiang Bendera Sekolah Rakyat,Tiang Bendera Sekolah Rakyat,1.0,UNIT ,,,5518000.0,5518000.0,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5518000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112882&access_token=e2131c1b-cddd-47ef-8d01-47a24c38ed25,False,2026-05
2026-05-18,P00129,S00645,18/05/2026,08/06/2026,Kembar Jaya ,62 851-8598-1865,Street Furniture & Landscape,Grill Chamber 100x40,Grill Chamber 100x40,7.0,PCS,,,6496000.0,20240000.0,Transfer ,Fajar,05/19/2026,Rp6.072.000,,,,,,,,,,,,,,,,,,,,,,,6072000.0,14168000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112640&access_token=23e79579-bb23-4890-9a7b-02cec68b5539,False,2026-05
2026-05-18,P00129,S00645,18/05/2026,08/06/2026,Kembar Jaya ,62 851-8598-1865,Street Furniture & Landscape,Grill Chamber Panjang 50 x Lebar 50,Grill Chamber Panjang 50 x Lebar 50,16.0,PCS,,,13744000.0,,Transfer ,Fajar,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112639&access_token=026bfc43-d932-4297-b98c-7b66b991c1a9,False,2026-05
2026-05-18,P00130,S00649,18/05/2026,22/05/2026,Kembar Teknika,62823-2220-1080,Art & Craft,Molding medali bahan alumunium,Molding medali bahan alumunium,1.0,PCS,,,135000.0,330000.0,,Anis,,,,,,,,,,,,,,,,,,,,,,,,,0.0,330000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112674&access_token=32db3d29-8511-4500-a02d-5ebb1ccea122,False,2026-05
2026-05-18,P00130,S00649,18/05/2026,22/05/2026,Kembar Teknika,62823-2220-1080,Art & Craft,Biaya Matras ,Biaya Matras ,1.0,PCS,,,195000.0,,,Anis,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112674&access_token=32db3d29-8511-4500-a02d-5ebb1ccea122,False,2026-05
2026-05-18,P00131,S00650,,,Tunggal Mandiri ,81328858172,Street Furniture & Landscape,Angkur PJU Sekolah Rakyat ,Angkur PJU Sekolah Rakyat ,80.0,PCS,,,2640000.0,2640000.0,Transfer ,Syaiful ,18/05/2026,Rp2.640.000,,,,,,,,,,,,,,,,,,,,,,,2640000.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00132,WAREHOUSE,,,UD Sido Rukun ,62 857-2529-0210,Street Furniture & Landscape,Kayu Packing ,Kayu Packing ,20.0,IKAT ,,,1100000.0,1100000.0,Transfer ,Stock,05/19/2026,Rp1.100.000,,,,,,,,,,,,,,,,,,,,,,,1100000.0,0.0,Belum Diterima Futake,0.0,WAREHOUSE ,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Tanaman Ekor kuda (m2),Tanaman Ekor kuda (m2),4.0,PCS,,,12000.0,50032000.0,Transfer ,Syaiful ,20/05/2026,Rp15.000.000,,,,,,,,,,,,,,,,,,,,,,,15000000.0,35032000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Tanaman Calathea (m2),Tanaman Calathea (m2),10.0,PCS,,,65000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Tanaman Aracis Pintoi (m2),Tanaman Aracis Pintoi (m2),10.0,PCS,,,20000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Tanaman Lee Kuan Yew (batang),Tanaman Lee Kuan Yew (batang),70.0,PCS,,,245000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Rumput Gajah Mini (m2),Rumput Gajah Mini (m2),1806.0,PCS,,,27090000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Pohon Kurma (batang),Pohon Kurma (batang),3.0,PCS,,,9000000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00133,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,"Pohon Tabebuya, diameter 10 cm tinggi 2 - 3 m","Pohon Tabebuya, diameter 10 cm tinggi 2 - 3 m",68.0,PCS,,,13600000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112880&access_token=373729ec-a2bb-48a0-b87f-4eb51a1e6538,False,2026-05
2026-05-19,P00134,STOCK ,,,Teknika Jaya (Bu Yusri),0858-0277-3253,Street Furniture & Landscape,"Giboult Joint Standart Cembung 2""","Giboult Joint Standart Cembung 2""",20.0,PCS,,,1600000.0,2600000.0,Transfer ,Stock,30/05/2026,Rp780.000,,,,,,,,,,,,,,,,,,,,,,,780000.0,1820000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-19,P00134,STOCK ,,,Teknika Jaya (Bu Yusri),0858-0277-3253,Street Furniture & Landscape,"Giboult Joint Standart Cembung 2,5""","Giboult Joint Standart Cembung 2,5""",10.0,PCS,,,1000000.0,,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-19,P00135,S00650,,,Futafarm ,62 823-2220-4090,Street Furniture & Landscape,Tanah Subur ,Tanah Subur ,30.0,PCS,,,18000000.0,18000000.0,Transfer ,Syaiful ,21/05/2026,Rp5.400.000,,,,,,,,,,,,,,,,,,,,,,,5400000.0,12600000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112909&access_token=2187d44d-dd6b-492f-a7d9-0e943e36681b,False,2026-05
2026-05-19,P00136,,,,Sarana Jaring Safety ,62 812-1314-9128,Art & Craft,Kursi Bench Stadion,Kursi Bench Stadion,2.0,UNIT ,,,20000000.0,20000000.0,Transfer ,Syaiful ,20/05/2026,Rp6.960.000,,,,,,,,,,,,,,,,,,,,,,,6960000.0,13040000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112161&access_token=2183d76d-35ab-4580-9e27-24da8f79816b,False,2026-05
2026-05-19,P00137,,20/05/2026,02/06/2026,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Tempat Sampah Custom 1,Tempat Sampah Custom 1,1.0,PCS,,,330000.0,999000.0,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,999000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=111921&access_token=16d239eb-9c84-4a83-ac88-f14056e84e96,False,2026-05
2026-05-19,P00137,,20/05/2026,02/06/2026,Kembar Teknika,62823-2220-1080,Alat Usaha & Perlengkapan Rumah Tangga,Tempat Sampah Custom 2,Tempat Sampah Custom 2,1.0,PCS,,,669000.0,,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=111922&access_token=69864df7-490a-472f-a6b4-c26eaf09d938,False,2026-05
2026-05-20,P00138,S00663,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Guiding block ubin line 30 x 30 Tebal 4 cm,Guiding block ubin line 30 x 30 Tebal 4 cm,2514.0,PCS,,,30168000.0,30384000.0,,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30384000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112961&access_token=3831eef9-dc8c-4c76-a6e6-9d90d4611ce5,False,2026-05
2026-05-20,P00138,S00663,,,CV Agung Mulia ,83866373384,Street Furniture & Landscape,Guiding block ubin dot 30 x 30 Tebal 4 cm,Guiding block ubin dot 30 x 30 Tebal 4 cm,18.0,PCS,,,216000.0,,,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112962&access_token=f1fdf91b-5ec7-449a-9d92-d4d042f039b0,False,2026-05
2026-05-20,P00139,STOCK ,,,PT Sinar Mulia Teknalum ,85640544153,Street Furniture & Landscape,Guiding Block Aluminium Motif Gelombang Stop ,Guiding Block Aluminium Motif Gelombang Stop Dengan Kaki ,10000.0,PCS,,,87000000.0,226440000.0,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,226440000.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-20,P00139,STOCK ,,,PT Sinar Mulia Teknalum ,85640544153,Street Furniture & Landscape,Guiding Block Aluminium Motif Gelombang Go ,Guiding Block Aluminium Motif Gelombang Go Dengan Kaki ,5000.0,PCS,,,15000000.0,,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-20,P00139,STOCK ,,,PT Sinar Mulia Teknalum ,85640544153,Street Furniture & Landscape,Guiding Block Aluminium Motid Dot Go ,Guiding Block Aluminium Motid Dot Go Dengan Kaki ,10000.0,PCS,,,87000000.0,,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-20,P00139,STOCK ,,,PT Sinar Mulia Teknalum ,85640544153,Street Furniture & Landscape,Guiding Block Aluminium Motif Dot Stop ,Guiding Block Aluminium Motif Dot Stop Dengan Kaki ,5000.0,PCS,,,15000000.0,,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-20,P00139,STOCK ,,,PT Sinar Mulia Teknalum ,85640544153,Street Furniture & Landscape,PAJAK ,PAJAK ,1.0,UNIT ,,,22440000.0,,,Stock,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,STOCK ,False,2026-05
2026-05-20,P00140,S00537,,,UD Sinar Mulia Surabaya ,81231354513,Art & Craft,Iron Oxide Merah 130b,Iron Oxide Merah 130b,10.0,PCS,,,7895000.0,7895000.0,Transfer ,Syaiful ,20/05/2026,Rp7.895.000,,,,,,,,,,,,,,,,,,,,,,,7895000.0,0.0,Belum Diterima Futake,0.0,,False,2026-05
2026-05-21,P00141,S00678,,,Kembar Teknika,62823-2220-1080,Art & Craft,Cukit Manhole ,Cukit Manhole ,1.0,PCS,,,22500.0,22500.0,,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22500.0,Diterima Futake,22500.0,http://futakesistem.com/mail/view?model=project.task&res_id=112877&access_token=9afe7b44-6a34-4eba-8436-e60eef9fd548,False,2026-05
2026-05-21,P00142,S00677,21/05/2026,02/06/2026,MF Antik,62 812-1506-204,Street Furniture & Landscape,Tiang petunjuk arah custom 2 cabang,Tiang petunjuk arah custom 2 cabang,1.0,UNIT ,,,1800000.0,8200000.0,Transfer ,Santi,23/04/2026,Rp2.460.000,,,,,,,,,,,,,,,,,,,,,,,2460000.0,5740000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112357&access_token=d49c54ca-4823-442f-95fa-af27a0259eac,False,2026-05
2026-05-21,P00142,S00677,21/05/2026,02/06/2026,MF Antik,62 812-1506-204,Street Furniture & Landscape,Tiang petunjuk arah custom 3 cabang,Tiang petunjuk arah custom 3 cabang,2.0,UNIT ,,,4000000.0,,Transfer ,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112117&access_token=31847806-9b5c-4cac-963d-2ed34f1ca9b3,False,2026-05
2026-05-21,P00142,S00677,21/05/2026,02/06/2026,MF Antik,62 812-1506-204,Street Furniture & Landscape,Tiang petunjuk arah custom 4 cabang,Tiang petunjuk arah custom 4 cabang,1.0,UNIT ,,,2400000.0,,Transfer ,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112118&access_token=46523447-c7d9-4cf1-9b37-dd52f2db1ea7,False,2026-05
2026-05-22,P00143,S00706,22/05/2026,10/06/2026,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Kursi Taman Custom ,Kursi Taman Custom ,1.0,UNIT ,,,1400000.0,1700000.0,,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1700000.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112767&access_token=9c728a5b-72ff-415f-bf41-4ee8839a9871,False,2026-05
2026-05-22,P00143,S00706,22/05/2026,10/06/2026,Kembar Teknika,62823-2220-1080,Street Furniture & Landscape,Biaya Matras ,Biaya Matras ,1.0,UNIT ,,,300000.0,,,Santi,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=112767&access_token=9c728a5b-72ff-415f-bf41-4ee8839a9871,False,2026-05
2026-05-22,P00144,S00721,,,Anung Wijayanto ,62 878-3877-1091,Street Furniture & Landscape,Jasa Pasang Kanstin,Jasa Pasang Kanstin,300.0,METER ,,,5700000.0,30400000.0,Transfer ,Syaiful ,22/05/2026,Rp5.700.000,30/05/2026,Rp19.000.000,,,,,,,,,,,,,,,,,,,,,24700000.0,5700000.0,Belum Diterima Futake,0.0,https://futakesistem.com/web#cids=1&menu_id=337&action=506&active_id=84&model=project.task&view_type=form&id=113086,False,2026-05
2026-05-22,P00144,S00721,,,Anung Wijayanto ,62 878-3877-1091,Street Furniture & Landscape,Jasa Pasang Guiding Block Ubin,Jasa Pasang Guiding Block Ubin,300.0,METER ,,,5700000.0,,Transfer ,Syaiful ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Belum Diterima Futake,0.0,http://futakesistem.com/mail/view?model=project.task&res_id=111308&access_token=f6c59449-9f1f-4d21-b82e-0ba01bd7e2da,False,2026-05
